"","Date","SPY","TLT","portvalue","rebasePort","rebasespy","rebasetlt"
"3989",2018-06-01,269.575287,118.380516,3260.50064975929,326.050064975929,393.221756836359,258.8783731155
"3990",2018-06-04,270.85614,117.524391,3260.48135749352,326.048135749352,395.090100453885,257.006171044819
"3991",2018-06-05,271.053192,117.799927,3264.93128361487,326.493128361487,395.377534567339,257.608722155634
"3992",2018-06-06,273.319366,116.84539,3271.02223622475,327.102223622475,398.683137731092,255.521309513857
"3993",2018-06-07,273.289825,117.977051,3283.18054907554,328.318054907554,398.640047119753,257.996062695354
"3994",2018-06-08,274.097778,117.622795,3285.19974580646,328.519974580646,399.818585040038,257.221364121254
"3995",2018-06-11,274.462311,117.406303,3285.49125625349,328.549125625349,400.350318895467,256.747932355232
"3996",2018-06-12,274.817017,117.435829,3288.40109581085,328.840109581085,400.867718387211,256.812500774959
"3997",2018-06-13,273.940094,117.37677,3281.35962264642,328.135962264642,399.588575901608,256.683348627676
"3998",2018-06-14,274.629822,118.350983,3297.04225892764,329.704225892764,400.594662397583,258.813789387944
