Date,BAC,S&P500
26/11/2012,9.84,1406.290039
27/11/2012,9.66,1398.939941
28/11/2012,9.76,1409.930054
29/11/2012,9.83,1415.949951
30/11/2012,9.86,1416.180054
03/12/2012,9.8,1409.459961
04/12/2012,9.91,1407.050049
05/12/2012,10.46,1409.280029
06/12/2012,10.46,1413.939941
07/12/2012,10.64,1418.069946
10/12/2012,10.57,1418.550049
11/12/2012,10.51,1427.839966
12/12/2012,10.61,1428.47998
13/12/2012,10.54,1419.449951
14/12/2012,10.58,1413.579956
17/12/2012,11,1430.359985
18/12/2012,11.36,1446.790039
19/12/2012,11.19,1435.810059
20/12/2012,11.52,1443.689941
21/12/2012,11.29,1430.150024
24/12/2012,11.25,1426.660034
26/12/2012,11.54,1419.829956
27/12/2012,11.47,1418.099976
28/12/2012,11.36,1402.430054
31/12/2012,11.61,1426.189941
02/01/2013,12.03,1462.420044
03/01/2013,11.96,1459.369995
04/01/2013,12.11,1466.469971
07/01/2013,12.09,1461.890015
08/01/2013,11.98,1457.150024
09/01/2013,11.43,1461.02002
10/01/2013,11.78,1472.119995
11/01/2013,11.63,1472.050049
14/01/2013,11.47,1470.680054
15/01/2013,11.55,1472.339966
16/01/2013,11.78,1472.630005
17/01/2013,11.28,1480.939941
18/01/2013,11.14,1485.97998
22/01/2013,11.35,1492.560059
23/01/2013,11.42,1494.810059
24/01/2013,11.53,1494.819946
25/01/2013,11.62,1502.959961
28/01/2013,11.48,1500.180054
29/01/2013,11.49,1507.839966
30/01/2013,11.38,1501.959961
31/01/2013,11.32,1498.109985
01/02/2013,11.71,1513.170044
04/02/2013,11.48,1495.709961
05/02/2013,11.88,1511.290039
06/02/2013,11.93,1512.119995
07/02/2013,11.84,1509.390015
08/02/2013,11.76,1517.930054
11/02/2013,11.86,1517.01001
12/02/2013,12.25,1519.430054
13/02/2013,12.17,1520.329956
14/02/2013,12.13,1521.380005
15/02/2013,12.03,1519.790039
19/02/2013,12.19,1530.939941
20/02/2013,11.8,1511.949951
21/02/2013,11.42,1502.420044
22/02/2013,11.44,1515.599976
25/02/2013,11.03,1487.849976
26/02/2013,11.13,1496.939941
27/02/2013,11.3,1515.98999
28/02/2013,11.23,1514.680054
01/03/2013,11.34,1518.199951
04/03/2013,11.41,1525.199951
05/03/2013,11.55,1539.790039
06/03/2013,11.92,1541.459961
07/03/2013,12.26,1544.26001
08/03/2013,12.07,1551.180054
11/03/2013,12.15,1556.219971
12/03/2013,12.01,1552.47998
13/03/2013,12.06,1554.52002
14/03/2013,12.11,1563.22998
15/03/2013,12.57,1560.699951
18/03/2013,12.56,1552.099976
19/03/2013,12.71,1548.339966
20/03/2013,12.78,1558.709961
21/03/2013,12.57,1545.800049
22/03/2013,12.56,1556.890015
25/03/2013,12.4,1551.689941
26/03/2013,12.28,1563.77002
27/03/2013,12.23,1562.849976
28/03/2013,12.18,1569.189941
01/04/2013,12.15,1562.170044
02/04/2013,12.15,1570.25
03/04/2013,11.81,1553.689941
04/04/2013,11.94,1559.97998
05/04/2013,11.97,1553.280029
08/04/2013,12.21,1563.069946
09/04/2013,12.25,1568.609985
10/04/2013,12.32,1587.72998
11/04/2013,12.27,1593.369995
12/04/2013,12.17,1588.849976
15/04/2013,11.98,1552.359985
16/04/2013,12.28,1574.569946
17/04/2013,11.7,1552.01001
18/04/2013,11.44,1541.609985
19/04/2013,11.66,1555.25
22/04/2013,11.72,1562.5
23/04/2013,12.07,1578.780029
24/04/2013,12.31,1578.790039
25/04/2013,12.44,1585.160034
26/04/2013,12.42,1582.23999
29/04/2013,12.38,1593.609985
30/04/2013,12.31,1597.569946
01/05/2013,12.14,1582.699951
02/05/2013,12.19,1597.589966
03/05/2013,12.24,1614.420044
06/05/2013,12.88,1617.5
07/05/2013,12.9,1625.959961
08/05/2013,13.02,1632.689941
09/05/2013,12.91,1626.670044
10/05/2013,13.02,1633.699951
13/05/2013,12.98,1633.77002
14/05/2013,13.34,1650.339966
15/05/2013,13.44,1658.780029
16/05/2013,13.36,1650.469971
17/05/2013,13.43,1667.469971
20/05/2013,13.51,1666.290039
21/05/2013,13.44,1669.160034
22/05/2013,13.31,1655.349976
23/05/2013,13.21,1650.51001
24/05/2013,13.24,1649.599976
28/05/2013,13.35,1660.060059
29/05/2013,13.48,1648.359985
30/05/2013,13.83,1654.410034
31/05/2013,13.66,1630.73999
03/06/2013,13.55,1640.420044
04/06/2013,13.36,1631.380005
05/06/2013,13.09,1608.900024
06/06/2013,13.2,1622.560059
07/06/2013,13.38,1643.380005
10/06/2013,13.3,1642.810059
11/06/2013,13.12,1626.130005
12/06/2013,13.06,1612.52002
13/06/2013,13.21,1636.359985
14/06/2013,13.07,1626.72998
17/06/2013,13.21,1639.040039
18/06/2013,13.27,1651.810059
19/06/2013,13.19,1628.930054
20/06/2013,12.89,1588.189941
21/06/2013,12.69,1592.430054
24/06/2013,12.3,1573.089966
25/06/2013,12.67,1588.030029
26/06/2013,12.76,1603.26001
27/06/2013,13.01,1613.199951
28/06/2013,12.86,1606.280029
01/07/2013,12.93,1614.959961
02/07/2013,12.9,1614.079956
03/07/2013,12.83,1615.410034
05/07/2013,13.06,1631.890015
08/07/2013,13.28,1640.459961
09/07/2013,13.53,1652.319946
10/07/2013,13.37,1652.619995
11/07/2013,13.51,1675.02002
12/07/2013,13.78,1680.189941
15/07/2013,13.88,1682.5
16/07/2013,13.92,1676.26001
17/07/2013,14.31,1680.910034
18/07/2013,14.76,1689.369995
19/07/2013,14.75,1692.089966
22/07/2013,14.92,1695.530029
23/07/2013,14.94,1692.390015
24/07/2013,14.71,1685.939941
25/07/2013,14.83,1690.25
26/07/2013,14.73,1691.650024
29/07/2013,14.52,1685.329956
30/07/2013,14.52,1685.959961
31/07/2013,14.6,1685.72998
01/08/2013,14.95,1706.869995
02/08/2013,14.84,1709.670044
05/08/2013,14.8,1707.140015
06/08/2013,14.64,1697.369995
07/08/2013,14.53,1690.910034
08/08/2013,14.61,1697.47998
09/08/2013,14.45,1691.420044
12/08/2013,14.41,1689.469971
13/08/2013,14.51,1694.160034
14/08/2013,14.6,1685.390015
15/08/2013,14.32,1661.319946
16/08/2013,14.42,1655.829956
19/08/2013,14.15,1646.060059
20/08/2013,14.29,1652.349976
21/08/2013,14.34,1642.800049
22/08/2013,14.57,1656.959961
23/08/2013,14.57,1663.5
26/08/2013,14.49,1656.780029
27/08/2013,14.11,1630.47998
28/08/2013,14.12,1634.959961
29/08/2013,14.17,1638.170044
30/08/2013,14.12,1632.969971
03/09/2013,14.25,1639.77002
04/09/2013,14.32,1653.079956
05/09/2013,14.37,1655.079956
06/09/2013,14.36,1655.170044
09/09/2013,14.48,1671.709961
10/09/2013,14.61,1683.98999
11/09/2013,14.65,1689.130005
12/09/2013,14.48,1683.420044
13/09/2013,14.49,1687.98999
16/09/2013,14.53,1697.599976
17/09/2013,14.55,1704.76001
18/09/2013,14.71,1725.52002
19/09/2013,14.61,1722.339966
20/09/2013,14.44,1709.910034
23/09/2013,14.14,1701.839966
24/09/2013,14.09,1697.420044
25/09/2013,14.14,1692.77002
26/09/2013,14.08,1698.670044
27/09/2013,13.9,1691.75
30/09/2013,13.8,1681.550049
01/10/2013,13.9,1695
02/10/2013,14.06,1693.869995
03/10/2013,14,1678.660034
04/10/2013,14.05,1690.5
07/10/2013,13.81,1676.119995
08/10/2013,13.69,1655.449951
09/10/2013,13.84,1656.400024
10/10/2013,14.23,1692.560059
11/10/2013,14.19,1703.199951
14/10/2013,14.35,1710.140015
15/10/2013,14.24,1698.060059
16/10/2013,14.56,1721.540039
17/10/2013,14.66,1733.150024
18/10/2013,14.63,1744.5
21/10/2013,14.52,1744.660034
22/10/2013,14.52,1754.670044
23/10/2013,14.21,1746.380005
24/10/2013,14.17,1752.069946
25/10/2013,14.26,1759.77002
28/10/2013,14.23,1762.109985
29/10/2013,14.15,1771.949951
30/10/2013,14.17,1763.310059
31/10/2013,13.97,1756.540039
01/11/2013,14.02,1761.640015
04/11/2013,14.04,1767.930054
05/11/2013,13.93,1762.969971
06/11/2013,13.96,1770.48999
07/11/2013,13.8,1747.150024
08/11/2013,14.32,1770.609985
11/11/2013,14.4,1771.890015
12/11/2013,14.32,1767.689941
13/11/2013,14.64,1782
14/11/2013,14.8,1790.619995
15/11/2013,14.92,1798.180054
18/11/2013,14.92,1791.530029
19/11/2013,15.2,1787.869995
20/11/2013,15.14,1781.369995
21/11/2013,15.59,1795.849976
22/11/2013,15.64,1804.76001
25/11/2013,15.81,1802.47998
26/11/2013,15.88,1802.75
27/11/2013,15.83,1807.22998
29/11/2013,15.82,1805.810059
02/12/2013,15.73,1800.900024
03/12/2013,15.54,1795.150024
04/12/2013,15.63,1792.810059
05/12/2013,15.43,1785.030029
06/12/2013,15.56,1805.089966
09/12/2013,15.58,1808.369995
10/12/2013,15.56,1802.619995
11/12/2013,15.25,1782.219971
12/12/2013,15.25,1775.5
13/12/2013,15.18,1775.319946
16/12/2013,15.24,1786.540039
17/12/2013,15.18,1781
18/12/2013,15.69,1810.650024
19/12/2013,15.75,1809.599976
20/12/2013,15.6,1818.319946
23/12/2013,15.69,1827.98999
24/12/2013,15.7,1833.319946
26/12/2013,15.65,1842.02002
27/12/2013,15.67,1841.400024
30/12/2013,15.54,1841.069946
31/12/2013,15.57,1848.359985
02/01/2014,16.1,1831.97998
03/01/2014,16.41,1831.369995
06/01/2014,16.66,1826.77002
07/01/2014,16.5,1837.880005
08/01/2014,16.58,1837.48999
09/01/2014,16.83,1838.130005
10/01/2014,16.77,1842.369995
13/01/2014,16.43,1819.199951
14/01/2014,16.77,1838.880005
15/01/2014,17.15,1848.380005
16/01/2014,17.08,1845.890015
17/01/2014,17.01,1838.699951
21/01/2014,17.01,1843.800049
22/01/2014,17.15,1844.859985
23/01/2014,16.860001,1828.459961
24/01/2014,16.450001,1790.290039
27/01/2014,16.309999,1781.560059
28/01/2014,16.73,1792.5
29/01/2014,16.68,1774.199951
30/01/2014,16.93,1794.189941
31/01/2014,16.75,1782.589966
03/02/2014,16.35,1741.890015
04/02/2014,16.35,1755.199951
05/02/2014,16.4,1751.640015
06/02/2014,16.690001,1773.430054
07/02/2014,16.82,1797.02002
10/02/2014,16.719999,1799.839966
11/02/2014,16.879999,1819.75
12/02/2014,16.75,1819.26001
13/02/2014,16.75,1829.829956
14/02/2014,16.700001,1838.630005
18/02/2014,16.469999,1840.76001
19/02/2014,16.200001,1828.75
20/02/2014,16.299999,1839.780029
21/02/2014,16.290001,1836.25
24/02/2014,16.530001,1847.609985
25/02/2014,16.34,1845.119995
26/02/2014,16.33,1845.160034
27/02/2014,16.49,1854.290039
28/02/2014,16.530001,1859.449951
03/03/2014,16.299999,1845.72998
04/03/2014,16.73,1873.910034
05/03/2014,17.25,1873.810059
06/03/2014,17.35,1877.030029
07/03/2014,17.33,1878.040039
10/03/2014,17.469999,1877.170044
11/03/2014,17.27,1867.630005
12/03/2014,17.280001,1868.199951
13/03/2014,17.16,1846.339966
14/03/2014,16.799999,1841.130005
17/03/2014,17.110001,1858.829956
18/03/2014,17.190001,1872.25
19/03/2014,17.440001,1860.77002
20/03/2014,17.92,1872.01001
21/03/2014,17.559999,1866.52002
24/03/2014,17.370001,1857.439941
25/03/2014,17.209999,1865.619995
26/03/2014,17.18,1852.560059
27/03/2014,17.01,1849.040039
28/03/2014,16.98,1857.619995
31/03/2014,17.200001,1872.339966
01/04/2014,17.34,1885.52002
02/04/2014,17.23,1890.900024
03/04/2014,17.15,1888.77002
04/04/2014,16.719999,1865.089966
07/04/2014,16.379999,1845.040039
08/04/2014,16.440001,1851.959961
09/04/2014,16.620001,1872.180054
10/04/2014,16.120001,1833.079956
11/04/2014,15.77,1815.689941
14/04/2014,16,1830.609985
15/04/2014,16.389999,1842.97998
16/04/2014,16.129999,1862.310059
17/04/2014,16.15,1864.849976
21/04/2014,16.09,1871.890015
22/04/2014,16.290001,1879.550049
23/04/2014,16.370001,1875.390015
24/04/2014,16.34,1878.609985
25/04/2014,15.95,1863.400024
28/04/2014,14.95,1869.430054
29/04/2014,15.24,1878.329956
30/04/2014,15.14,1883.949951
01/05/2014,15.09,1883.680054
02/05/2014,15.25,1881.140015
05/05/2014,15.08,1884.660034
06/05/2014,14.73,1867.719971
07/05/2014,14.8,1878.209961
08/05/2014,14.93,1875.630005
09/05/2014,14.74,1878.47998
12/05/2014,15.07,1896.650024
13/05/2014,15.03,1897.449951
14/05/2014,14.84,1888.530029
15/05/2014,14.55,1870.849976
16/05/2014,14.51,1877.859985
19/05/2014,14.67,1885.079956
20/05/2014,14.53,1872.829956
21/05/2014,14.61,1888.030029
22/05/2014,14.71,1892.48999
23/05/2014,14.72,1900.530029
27/05/2014,15.22,1911.910034
28/05/2014,15.14,1909.780029
29/05/2014,15.15,1920.030029
30/05/2014,15.14,1923.569946
02/06/2014,15.26,1924.969971
03/06/2014,15.21,1924.23999
04/06/2014,15.21,1927.880005
05/06/2014,15.43,1940.459961
06/06/2014,15.59,1949.439941
09/06/2014,15.84,1951.27002
10/06/2014,15.92,1950.790039
11/06/2014,15.59,1943.890015
12/06/2014,15.42,1930.109985
13/06/2014,15.44,1936.160034
16/06/2014,15.28,1937.780029
17/06/2014,15.59,1941.98999
18/06/2014,15.65,1956.97998
19/06/2014,15.55,1959.47998
20/06/2014,15.45,1962.869995
23/06/2014,15.64,1962.609985
24/06/2014,15.49,1949.97998
25/06/2014,15.47,1959.530029
26/06/2014,15.41,1957.219971
27/06/2014,15.33,1960.959961
30/06/2014,15.37,1960.22998
01/07/2014,15.6,1973.319946
02/07/2014,15.85,1974.619995
03/07/2014,16.030001,1985.439941
07/07/2014,15.94,1977.650024
08/07/2014,15.58,1963.709961
09/07/2014,15.6,1972.829956
10/07/2014,15.44,1964.680054
11/07/2014,15.38,1967.569946
14/07/2014,15.57,1977.099976
15/07/2014,15.81,1973.280029
16/07/2014,15.51,1981.569946
17/07/2014,15.2,1958.119995
18/07/2014,15.49,1978.219971
21/07/2014,15.52,1973.630005
22/07/2014,15.52,1983.530029
23/07/2014,15.52,1987.01001
24/07/2014,15.62,1987.97998
25/07/2014,15.59,1978.339966
28/07/2014,15.5,1978.910034
29/07/2014,15.34,1969.949951
30/07/2014,15.58,1970.069946
31/07/2014,15.25,1930.670044
01/08/2014,14.98,1925.150024
04/08/2014,15.05,1938.98999
05/08/2014,15,1920.209961
06/08/2014,15.2,1920.23999
07/08/2014,15.12,1909.569946
08/08/2014,15.2,1931.589966
11/08/2014,15.22,1936.920044
12/08/2014,15.21,1933.75
13/08/2014,15.25,1946.719971
14/08/2014,15.32,1955.180054
15/08/2014,15.22,1955.060059
18/08/2014,15.45,1971.73999
19/08/2014,15.45,1981.599976
20/08/2014,15.52,1986.51001
21/08/2014,16.16,1992.369995
22/08/2014,16.129999,1988.400024
25/08/2014,16.290001,1997.920044
26/08/2014,16.33,2000.02002
27/08/2014,16.200001,2000.119995
28/08/2014,16.01,1996.73999
29/08/2014,16.09,2003.369995
02/09/2014,16.27,2002.280029
03/09/2014,16.1,2000.719971
04/09/2014,16.110001,1997.650024
05/09/2014,16.02,2007.709961
08/09/2014,16.35,2001.540039
09/09/2014,16.139999,1988.439941
10/09/2014,16.360001,1995.689941
11/09/2014,16.57,1997.449951
12/09/2014,16.790001,1985.540039
15/09/2014,16.74,1984.130005
16/09/2014,16.709999,1998.97998
17/09/2014,16.77,2001.569946
18/09/2014,17.040001,2011.359985
19/09/2014,16.950001,2010.400024
22/09/2014,17.030001,1994.290039
23/09/2014,17.049999,1982.77002
24/09/2014,17.18,1998.300049
25/09/2014,16.85,1965.98999
26/09/2014,17.030001,1982.849976
29/09/2014,17.01,1977.800049
30/09/2014,17.049999,1972.290039
01/10/2014,16.82,1946.160034
02/10/2014,16.879999,1946.170044
03/10/2014,17.290001,1967.900024
06/10/2014,17.290001,1964.819946
07/10/2014,16.879999,1935.099976
08/10/2014,17.120001,1968.890015
09/10/2014,16.59,1928.209961
10/10/2014,16.48,1906.130005
13/10/2014,16.4,1874.73999
14/10/2014,16.52,1877.699951
15/10/2014,15.76,1862.48999
16/10/2014,16.08,1862.76001
17/10/2014,16.209999,1886.76001
20/10/2014,16.26,1904.01001
21/10/2014,16.6,1941.280029
22/10/2014,16.4,1927.109985
23/10/2014,16.6,1950.819946
24/10/2014,16.719999,1964.579956
27/10/2014,16.59,1961.630005
28/10/2014,16.799999,1985.050049
29/10/2014,16.99,1982.300049
30/10/2014,17.030001,1994.650024
31/10/2014,17.16,2018.050049
03/11/2014,17.27,2017.810059
04/11/2014,17.209999,2012.099976
05/11/2014,17.34,2023.569946
06/11/2014,17.360001,2031.209961
07/11/2014,17.360001,2031.920044
10/11/2014,17.370001,2038.26001
11/11/2014,17.32,2039.680054
12/11/2014,17.290001,2038.25
13/11/2014,17.219999,2039.329956
14/11/2014,17.139999,2039.819946
17/11/2014,17.09,2041.319946
18/11/2014,17.139999,2051.800049
19/11/2014,17.059999,2048.719971
20/11/2014,17,2052.75
21/11/2014,17.120001,2063.5
24/11/2014,17.18,2069.409912
25/11/2014,17.1,2067.030029
26/11/2014,17.110001,2072.830078
28/11/2014,17.040001,2067.560059
01/12/2014,16.790001,2053.439941
02/12/2014,17.15,2066.550049
03/12/2014,17.290001,2074.330078
04/12/2014,17.209999,2071.919922
05/12/2014,17.68,2075.370117
08/12/2014,17.66,2060.310059
09/12/2014,17.559999,2059.820068
10/12/2014,17.379999,2026.140015
11/12/2014,17.469999,2035.329956
12/12/2014,17.129999,2002.329956
15/12/2014,16.85,1989.630005
16/12/2014,16.719999,1972.73999
17/12/2014,17.26,2012.890015
18/12/2014,17.530001,2061.22998
19/12/2014,17.620001,2070.649902
22/12/2014,17.709999,2078.540039
23/12/2014,17.93,2082.169922
24/12/2014,17.98,2081.879883
26/12/2014,17.98,2088.77002
29/12/2014,18.110001,2090.570068
30/12/2014,18.129999,2080.350098
31/12/2014,17.889999,2058.899902
02/01/2015,17.9,2058.199951
05/01/2015,17.379999,2020.579956
06/01/2015,16.860001,2002.609985
07/01/2015,16.940001,2025.900024
08/01/2015,17.290001,2062.139893
09/01/2015,16.98,2044.810059
12/01/2015,16.68,2028.26001
13/01/2015,16.450001,2023.030029
14/01/2015,16.040001,2011.27002
15/01/2015,15.2,1992.670044
16/01/2015,15.38,2019.420044
20/01/2015,15.26,2022.550049
21/01/2015,15.41,2032.119995
22/01/2015,16.09,2063.149902
23/01/2015,15.73,2051.820068
26/01/2015,15.85,2057.090088
27/01/2015,15.63,2029.550049
28/01/2015,15.2,2002.160034
29/01/2015,15.43,2021.25
30/01/2015,15.15,1994.98999
02/02/2015,15.46,2020.849976
03/02/2015,15.89,2050.030029
04/02/2015,15.79,2041.51001
05/02/2015,15.97,2062.52002
06/02/2015,16.49,2055.469971
09/02/2015,16.35,2046.73999
10/02/2015,16.42,2068.590088
11/02/2015,16.360001,2068.530029
12/02/2015,16.67,2088.47998
13/02/2015,16.610001,2096.98999
17/02/2015,16.629999,2100.340088
18/02/2015,16.299999,2099.679932
19/02/2015,16.209999,2097.449951
20/02/2015,16.379999,2110.300049
23/02/2015,16.200001,2109.659912
24/02/2015,16.379999,2115.47998
25/02/2015,16.49,2113.860107
26/02/2015,16.040001,2110.73999
27/02/2015,15.81,2104.5
02/03/2015,16.01,2117.389893
03/03/2015,16.040001,2107.780029
04/03/2015,15.84,2098.530029
05/03/2015,16,2101.040039
06/03/2015,16.219999,2071.26001
09/03/2015,16.17,2079.429932
10/03/2015,15.79,2044.160034
11/03/2015,16.110001,2040.23999
12/03/2015,16.09,2065.949951
13/03/2015,16.09,2053.399902
16/03/2015,16.129999,2081.189941
17/03/2015,16.09,2074.280029
18/03/2015,15.98,2099.5
19/03/2015,15.61,2089.27002
20/03/2015,15.84,2108.100098
23/03/2015,15.72,2104.419922
24/03/2015,15.61,2091.5
25/03/2015,15.41,2061.050049
26/03/2015,15.42,2056.149902
27/03/2015,15.31,2061.02002
30/03/2015,15.52,2086.23999
31/03/2015,15.39,2067.889893
01/04/2015,15.41,2059.689941
02/04/2015,15.54,2066.959961
06/04/2015,15.51,2080.620117
07/04/2015,15.46,2076.330078
08/04/2015,15.61,2081.899902
09/04/2015,15.71,2091.179932
10/04/2015,15.72,2102.060059
13/04/2015,15.8,2092.429932
14/04/2015,15.82,2095.840088
15/04/2015,15.64,2106.629883
16/04/2015,15.79,2104.98999
17/04/2015,15.56,2081.179932
20/04/2015,15.57,2100.399902
21/04/2015,15.5,2097.290039
22/04/2015,15.74,2107.959961
23/04/2015,15.69,2112.929932
24/04/2015,15.64,2117.689941
27/04/2015,15.56,2108.919922
28/04/2015,15.65,2114.76001
29/04/2015,15.98,2106.850098
30/04/2015,15.93,2085.51001
01/05/2015,16.110001,2108.290039
04/05/2015,16.440001,2114.48999
05/05/2015,16.35,2089.459961
06/05/2015,16.290001,2080.149902
07/05/2015,16.24,2088
08/05/2015,16.450001,2116.100098
11/05/2015,16.49,2105.330078
12/05/2015,16.43,2099.120117
13/05/2015,16.469999,2098.47998
14/05/2015,16.52,2121.100098
15/05/2015,16.35,2122.72998
18/05/2015,16.51,2129.199951
19/05/2015,16.77,2127.830078
20/05/2015,16.74,2125.850098
21/05/2015,16.73,2130.820068
22/05/2015,16.75,2126.060059
26/05/2015,16.5,2104.199951
27/05/2015,16.74,2123.47998
28/05/2015,16.67,2120.790039
29/05/2015,16.5,2107.389893
01/06/2015,16.549999,2111.72998
02/06/2015,16.719999,2109.600098
03/06/2015,16.93,2114.070068
04/06/2015,16.780001,2095.840088
05/06/2015,17.190001,2092.830078
08/06/2015,17.08,2079.280029
09/06/2015,17.309999,2080.149902
10/06/2015,17.59,2105.199951
11/06/2015,17.49,2108.860107
12/06/2015,17.49,2094.110107
15/06/2015,17.469999,2084.429932
16/06/2015,17.549999,2096.290039
17/06/2015,17.370001,2100.439941
18/06/2015,17.379999,2121.23999
19/06/2015,17.17,2109.98999
22/06/2015,17.469999,2122.850098
23/06/2015,17.67,2124.199951
24/06/2015,17.49,2108.580078
25/06/2015,17.370001,2102.310059
26/06/2015,17.41,2101.48999
29/06/2015,16.889999,2057.639893
30/06/2015,17.02,2063.110107
01/07/2015,17.219999,2077.419922
02/07/2015,17.030001,2076.780029
06/07/2015,16.940001,2068.76001
07/07/2015,16.690001,2081.340088
08/07/2015,16.25,2046.680054
09/07/2015,16.48,2051.310059
10/07/2015,16.700001,2076.620117
13/07/2015,17.02,2099.600098
14/07/2015,17.129999,2108.949951
15/07/2015,17.68,2107.399902
16/07/2015,17.950001,2124.290039
17/07/2015,18.1,2126.639893
20/07/2015,18.120001,2128.280029
21/07/2015,18.08,2119.209961
22/07/2015,18.450001,2114.149902
23/07/2015,18.18,2102.149902
24/07/2015,17.9,2079.649902
27/07/2015,17.67,2067.639893
28/07/2015,17.879999,2093.25
29/07/2015,18.16,2108.570068
30/07/2015,18.129999,2108.629883
31/07/2015,17.879999,2103.840088
03/08/2015,17.77,2098.040039
04/08/2015,17.799999,2093.320068
05/08/2015,17.870001,2099.840088
06/08/2015,17.809999,2083.560059
07/08/2015,17.75,2077.570068
10/08/2015,18.040001,2104.179932
11/08/2015,17.790001,2084.070068
12/08/2015,17.52,2086.050049
13/08/2015,17.620001,2083.389893
14/08/2015,17.700001,2091.540039
17/08/2015,17.77,2102.439941
18/08/2015,17.690001,2096.919922
19/08/2015,17.459999,2079.610107
20/08/2015,16.719999,2035.72998
21/08/2015,16.1,1970.890015
24/08/2015,15.29,1893.209961
25/08/2015,15.26,1867.609985
26/08/2015,16.059999,1940.51001
27/08/2015,16.440001,1987.660034
28/08/2015,16.360001,1988.869995
31/08/2015,16.34,1972.180054
01/09/2015,15.58,1913.849976
02/09/2015,15.85,1948.859985
03/09/2015,15.94,1951.130005
04/09/2015,15.65,1921.219971
08/09/2015,16.16,1969.410034
09/09/2015,15.9,1942.040039
10/09/2015,16.040001,1952.290039
11/09/2015,16.040001,1961.050049
14/09/2015,15.96,1953.030029
15/09/2015,16.309999,1978.089966
16/09/2015,16.33,1995.310059
17/09/2015,15.86,1990.199951
18/09/2015,15.56,1958.030029
21/09/2015,15.7,1966.969971
22/09/2015,15.57,1942.73999
23/09/2015,15.72,1938.76001
24/09/2015,15.55,1932.23999
25/09/2015,15.89,1931.339966
28/09/2015,15.47,1881.77002
29/09/2015,15.35,1884.089966
30/09/2015,15.58,1920.030029
01/10/2015,15.55,1923.819946
02/10/2015,15.38,1951.359985
05/10/2015,15.69,1987.050049
06/10/2015,15.69,1979.920044
07/10/2015,15.75,1995.829956
08/10/2015,15.75,2013.430054
09/10/2015,15.58,2014.890015
12/10/2015,15.52,2017.459961
13/10/2015,15.52,2003.689941
14/10/2015,15.64,1994.23999
15/10/2015,16.190001,2023.859985
16/10/2015,16.120001,2033.109985
19/10/2015,16.139999,2033.660034
20/10/2015,16.200001,2030.77002
21/10/2015,15.9,2018.939941
22/10/2015,16.16,2052.51001
23/10/2015,16.52,2075.149902
26/10/2015,16.51,2071.179932
27/10/2015,16.4,2065.889893
28/10/2015,17.280001,2090.350098
29/10/2015,17.09,2089.409912
30/10/2015,16.780001,2079.360107
02/11/2015,17.059999,2104.050049
03/11/2015,17.18,2109.790039
04/11/2015,17.01,2102.310059
05/11/2015,17.309999,2099.929932
06/11/2015,17.950001,2099.199951
09/11/2015,17.68,2078.580078
10/11/2015,17.85,2081.719971
11/11/2015,17.75,2075
12/11/2015,17.370001,2045.969971
13/11/2015,17.200001,2023.040039
16/11/2015,17.43,2053.189941
17/11/2015,17.42,2050.439941
18/11/2015,17.84,2083.580078
19/11/2015,17.690001,2081.23999
20/11/2015,17.65,2089.169922
23/11/2015,17.469999,2086.590088
24/11/2015,17.469999,2089.139893
25/11/2015,17.440001,2088.870117
27/11/2015,17.48,2090.110107
30/11/2015,17.43,2080.409912
01/12/2015,17.809999,2102.629883
02/12/2015,17.620001,2079.51001
03/12/2015,17.299999,2049.620117
04/12/2015,17.799999,2091.689941
07/12/2015,17.540001,2077.070068
08/12/2015,17.190001,2063.590088
09/12/2015,17.1,2047.619995
10/12/2015,17.200001,2052.22998
11/12/2015,16.73,2012.369995
14/12/2015,16.799999,2021.939941
15/12/2015,17.42,2043.410034
16/12/2015,17.75,2073.070068
17/12/2015,17.299999,2041.890015
18/12/2015,16.76,2005.550049
21/12/2015,16.969999,2021.150024
22/12/2015,17.08,2038.969971
23/12/2015,17.34,2064.290039
24/12/2015,17.27,2060.98999
28/12/2015,17.129999,2056.5
29/12/2015,17.280001,2078.360107
30/12/2015,17.049999,2063.360107
31/12/2015,16.83,2043.939941
04/01/2016,16.43,2012.660034
05/01/2016,16.43,2016.709961
06/01/2016,16.08,1990.26001
07/01/2016,15.5,1943.089966
08/01/2016,15.2,1922.030029
11/01/2016,15.31,1923.670044
12/01/2016,15.31,1938.680054
13/01/2016,14.9,1890.280029
14/01/2016,14.99,1921.839966
15/01/2016,14.46,1880.329956
19/01/2016,14.24,1881.329956
20/01/2016,13.69,1859.329956
21/01/2016,13.36,1868.98999
22/01/2016,13.56,1906.900024
25/01/2016,12.96,1877.079956
26/01/2016,13.31,1903.630005
27/01/2016,13.36,1882.949951
28/01/2016,13.53,1893.359985
29/01/2016,14.14,1940.23999
01/02/2016,13.96,1939.380005
02/02/2016,13.23,1903.030029
03/02/2016,13.03,1912.530029
04/02/2016,13.25,1915.449951
05/02/2016,12.95,1880.050049
08/02/2016,12.27,1853.439941
09/02/2016,12.2,1852.209961
10/02/2016,11.98,1851.859985
11/02/2016,11.16,1829.079956
12/02/2016,11.95,1864.780029
16/02/2016,12.25,1895.579956
17/02/2016,12.56,1926.819946
18/02/2016,12.24,1917.829956
19/02/2016,12.13,1917.780029
22/02/2016,12.54,1945.5
